token	Agreement	Hate	Agreement_coordinate	Hate_coordinate	occurrences
blondes	0.4	1.0	-0.19999999999999996	1.0	10
essential	0.6363636363636364	0.2727272727272727	0.2727272727272727	-0.4545454545454546	11
special	0.7142857142857143	0.21428571428571427	0.4285714285714286	-0.5714285714285714	14
tinder	0.55	0.2	0.10000000000000009	-0.6000000000000001	20
ferrari	0.9	0.9	0.8	0.8	10
park	0.75	0.9166666666666666	0.5	0.8333333333333333	12
enter	0.6190476190476191	0.23809523809523808	0.23809523809523814	-0.5238095238095237	21
fault	0.5625	0.6875	0.125	0.375	16
invent	0.5714285714285714	0.5	0.1428571428571428	0.0	14
tag	0.5714285714285714	0.6428571428571429	0.1428571428571428	0.2857142857142858	14
raise	0.7	0.35	0.3999999999999999	-0.30000000000000004	20
drug	0.7391304347826086	0.5217391304347826	0.4782608695652173	0.04347826086956519	23
¬	0.6	0.1	0.19999999999999996	-0.8	10
bernie	1.0	0.36363636363636365	1.0	-0.2727272727272727	11
regular	0.45454545454545453	0.09090909090909091	-0.09090909090909088	-0.8181818181818181	11
mr	0.5882352941176471	0.4117647058823529	0.17647058823529416	-0.17647058823529416	17
spell	0.5555555555555556	0.3333333333333333	0.11111111111111116	-0.3333333333333334	9
barbie	0.625	0.875	0.25	0.75	8
youtube	0.5	0.1875	0.0	-0.625	16
straight	0.8	0.43333333333333335	0.6000000000000001	-0.1333333333333333	30
natural	0.7692307692307693	0.7692307692307693	0.5384615384615385	0.5384615384615385	13
muslim	0.6153846153846154	0.7692307692307693	0.23076923076923084	0.5384615384615385	13
illegal	0.46153846153846156	0.46153846153846156	-0.07692307692307687	-0.07692307692307687	13
assume	0.5555555555555556	0.4444444444444444	0.11111111111111116	-0.11111111111111116	9
rest	0.9333333333333333	0.5333333333333333	0.8666666666666667	0.06666666666666665	15
screw	0.4444444444444444	0.3333333333333333	-0.11111111111111116	-0.3333333333333334	9
jesus	0.8	0.26666666666666666	0.6000000000000001	-0.46666666666666673	15
sanitize	0.75	0.0	0.5	-1.0	8
karen	0.34782608695652173	0.4782608695652174	-0.30434782608695654	-0.04347826086956519	23
blood	0.6153846153846154	0.46153846153846156	0.23076923076923084	-0.07692307692307687	13
cry	0.65625	0.25	0.3125	-0.5	32
though	0.631578947368421	0.3684210526315789	0.26315789473684204	-0.2631578947368421	19
professional	0.7272727272727273	0.5454545454545454	0.4545454545454546	0.09090909090909083	11
chef	0.5333333333333333	0.26666666666666666	0.06666666666666665	-0.46666666666666673	15
easily	0.75	0.4166666666666667	0.5	-0.16666666666666657	12
christmas	0.8333333333333334	0.3333333333333333	0.6666666666666667	-0.3333333333333334	18
ya	0.8333333333333334	0.5555555555555556	0.6666666666666667	0.11111111111111116	18
comes	0.8181818181818182	0.7272727272727273	0.6363636363636365	0.4545454545454546	11
spread	0.5714285714285714	0.6190476190476191	0.1428571428571428	0.23809523809523814	21
thur	0.6923076923076923	0.6153846153846154	0.3846153846153846	0.23076923076923084	13
ha	0.7777777777777778	0.4444444444444444	0.5555555555555556	-0.11111111111111116	9
å	0.4444444444444444	0.3333333333333333	-0.11111111111111116	-0.3333333333333334	9
canada	0.8	0.5	0.6000000000000001	0.0	10
hoard	1.0	0.0	1.0	-1.0	7
argue	0.5	0.5714285714285714	0.0	0.1428571428571428	14
nation	0.8	0.3	0.6000000000000001	-0.39999999999999997	10
hair	0.5609756097560976	0.5853658536585366	0.12195121951219523	0.1707317073170731	41
bird	0.7142857142857143	0.42857142857142855	0.4285714285714286	-0.14285714285714285	14
once	0.4909090909090909	0.41818181818181815	-0.018181818181818132	-0.16363636363636364	55
draw	0.7222222222222222	0.3888888888888889	0.4444444444444444	-0.22222222222222227	18
suicide	0.7777777777777778	0.7777777777777778	0.5555555555555556	0.5555555555555556	9
trigger	0.75	0.5833333333333334	0.5	0.16666666666666674	12
manage	0.8181818181818182	0.09090909090909091	0.6363636363636365	-0.8181818181818181	11
protect	0.45454545454545453	0.36363636363636365	-0.09090909090909088	-0.2727272727272727	11
john	0.6	0.3	0.19999999999999996	-0.39999999999999997	10
ma	0.42857142857142855	0.5238095238095238	-0.14285714285714285	0.04761904761904767	21
cosplay	0.7	0.6	0.3999999999999999	0.19999999999999996	10
expect	0.5652173913043478	0.43478260869565216	0.13043478260869557	-0.13043478260869573	23
holy	0.7142857142857143	0.42857142857142855	0.4285714285714286	-0.14285714285714285	14
condom	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	12
sound	0.7894736842105263	0.47368421052631576	0.5789473684210527	-0.05263157894736853	19
celebrate	0.4166666666666667	0.5	-0.16666666666666657	0.0	12
section	0.5714285714285714	0.7142857142857143	0.1428571428571428	0.4285714285714286	14
attention	0.6666666666666666	0.6666666666666666	0.33333333333333326	0.33333333333333326	27
asian	0.6666666666666666	0.25	0.33333333333333326	-0.5	24
total	0.4166666666666667	0.4166666666666667	-0.16666666666666657	-0.16666666666666657	12
bf	0.6363636363636364	0.2727272727272727	0.2727272727272727	-0.4545454545454546	11
hundred	0.6	0.1	0.19999999999999996	-0.8	10
belong	0.8181818181818182	0.9090909090909091	0.6363636363636365	0.8181818181818181	22
slap	0.6	0.7	0.19999999999999996	0.3999999999999999	20
finish	0.7083333333333334	0.2916666666666667	0.41666666666666674	-0.4166666666666666	24
project	0.6	0.3	0.19999999999999996	-0.39999999999999997	10
slow	0.5714285714285714	0.7857142857142857	0.1428571428571428	0.5714285714285714	14
blowjob	0.2857142857142857	0.5	-0.4285714285714286	0.0	14
miley	0.2727272727272727	0.9090909090909091	-0.4545454545454546	0.8181818181818181	11
uk	0.4	0.4666666666666667	-0.19999999999999996	-0.06666666666666665	15
cyrus	0.2222222222222222	0.8888888888888888	-0.5555555555555556	0.7777777777777777	9
fuckin	0.9090909090909091	0.6363636363636364	0.8181818181818181	0.2727272727272727	11
struggle	0.5714285714285714	0.7857142857142857	0.1428571428571428	0.5714285714285714	14
¸	0.7142857142857143	0.5	0.4285714285714286	0.0	14
retard	0.5	0.0	0.0	-1.0	4
evil	0.7692307692307693	0.23076923076923078	0.5384615384615385	-0.5384615384615383	13
wet	0.6666666666666666	0.6	0.33333333333333326	0.19999999999999996	15
billion	0.7777777777777778	0.5555555555555556	0.5555555555555556	0.11111111111111116	9
massive	0.8333333333333334	0.3333333333333333	0.6666666666666667	-0.3333333333333334	12
bi	0.5	0.3	0.0	-0.39999999999999997	10
yoga	0.6923076923076923	0.8076923076923077	0.3846153846153846	0.6153846153846154	26
window	0.6153846153846154	0.6153846153846154	0.23076923076923084	0.23076923076923084	13
64	0.75	0.5	0.5	0.0	4
gb	0.5714285714285714	0.5714285714285714	0.1428571428571428	0.1428571428571428	7
democrats	0.4166666666666667	0.08333333333333333	-0.16666666666666657	-0.8333333333333333	12
army	0.6363636363636364	0.7272727272727273	0.2727272727272727	0.4545454545454546	11
cheese	0.6	0.4	0.19999999999999996	-0.19999999999999996	10
middle	0.5454545454545454	0.45454545454545453	0.09090909090909083	-0.09090909090909088	11
cams	0.6666666666666666	0.0	0.33333333333333326	-1.0	3
amazing	0.6666666666666666	0.5333333333333333	0.33333333333333326	0.06666666666666665	15
98	0.6	0.2	0.19999999999999996	-0.6000000000000001	10
double	0.5625	0.4375	0.125	-0.125	16
au	0.6	0.7	0.19999999999999996	0.3999999999999999	10
pig	0.45	0.65	-0.10000000000000003	0.30000000000000004	20
liquid	0.75	0.375	0.5	-0.25	8
donate	0.42857142857142855	0.2857142857142857	-0.14285714285714285	-0.4285714285714286	7
line	0.5714285714285714	0.2857142857142857	0.1428571428571428	-0.4285714285714286	21
tire	0.8	0.8	0.6000000000000001	0.6000000000000001	10
york	0.8181818181818182	0.09090909090909091	0.6363636363636365	-0.8181818181818181	11
convince	0.7857142857142857	0.21428571428571427	0.5714285714285714	-0.5714285714285714	14
yea	0.7	0.7	0.3999999999999999	0.3999999999999999	10
crime	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	18
42	0.6428571428571429	0.42857142857142855	0.2857142857142858	-0.14285714285714285	14
divorce	0.7058823529411765	0.6470588235294118	0.41176470588235303	0.2941176470588236	17
pan	0.4	0.1	-0.19999999999999996	-0.8	10
laundry	0.8333333333333334	0.7777777777777778	0.6666666666666667	0.5555555555555556	18
market	0.18181818181818182	0.2727272727272727	-0.6363636363636362	-0.4545454545454546	11
bikini	0.4375	0.75	-0.125	0.5	16
butter	1.0	0.5	1.0	0.0	6
fridge	0.5333333333333333	0.26666666666666666	0.06666666666666665	-0.46666666666666673	15
hmm	0.5	0.25	0.0	-0.5	12
nipples	0.5	0.6428571428571429	0.0	0.2857142857142858	14
healthy	0.6153846153846154	0.3076923076923077	0.23076923076923084	-0.3846153846153846	13
hungry	0.7142857142857143	0.7142857142857143	0.4285714285714286	0.4285714285714286	21
123rf	0.75	0.625	0.5	0.25	8
tom	0.7777777777777778	0.2222222222222222	0.5555555555555556	-0.5555555555555556	9
comedy	0.7272727272727273	0.45454545454545453	0.4545454545454546	-0.09090909090909088	11
zone	0.6666666666666666	0.5833333333333334	0.33333333333333326	0.16666666666666674	12
wall	0.9090909090909091	0.2727272727272727	0.8181818181818181	-0.4545454545454546	11
raped	0.8	0.8	0.6000000000000001	0.6000000000000001	10
weak	0.6363636363636364	0.18181818181818182	0.2727272727272727	-0.6363636363636362	11
super	0.6470588235294118	0.47058823529411764	0.2941176470588236	-0.05882352941176472	17
serious	0.5714285714285714	0.5714285714285714	0.1428571428571428	0.1428571428571428	14
either	0.45	0.4	-0.10000000000000003	-0.19999999999999996	20
2016	0.6	0.7	0.19999999999999996	0.3999999999999999	10
state	0.7	0.1	0.3999999999999999	-0.8	20
himself	0.5	0.4	0.0	-0.19999999999999996	10
safe	0.55	0.45	0.10000000000000009	-0.10000000000000003	20
hero	0.5384615384615384	0.46153846153846156	0.07692307692307687	-0.07692307692307687	13
mario	0.8333333333333334	0.3333333333333333	0.6666666666666667	-0.3333333333333334	6
bros	0.8	0.2	0.6000000000000001	-0.6000000000000001	10
bank	0.6363636363636364	0.45454545454545453	0.2727272727272727	-0.09090909090909088	11
cant	0.5	0.35714285714285715	0.0	-0.28571428571428564	14
un	0.8181818181818182	0.45454545454545453	0.6363636363636365	-0.09090909090909088	11
agent	0.5454545454545454	0.2727272727272727	0.09090909090909083	-0.4545454545454546	11
opening	0.7857142857142857	0.6428571428571429	0.5714285714285714	0.2857142857142858	14
transgender	0.375	0.1875	-0.25	-0.625	16
experience	0.8666666666666667	0.4666666666666667	0.7333333333333334	-0.06666666666666665	15
quite	0.5	0.1	0.0	-0.8	10
fap	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	6
soup	0.7692307692307693	0.15384615384615385	0.5384615384615385	-0.6923076923076923	13
bible	0.6	0.5	0.19999999999999996	0.0	10
sheet	0.8	0.0	0.6000000000000001	-1.0	10
handle	0.7272727272727273	0.5454545454545454	0.4545454545454546	0.09090909090909083	11
fire	0.7619047619047619	0.3333333333333333	0.5238095238095237	-0.3333333333333334	21
cine	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	3
tells	0.5384615384615384	0.46153846153846156	0.07692307692307687	-0.07692307692307687	13
exactly	0.7	0.5	0.3999999999999999	0.0	10
tomorrow	0.6428571428571429	0.42857142857142855	0.2857142857142858	-0.14285714285714285	14
extreme	0.8888888888888888	0.5555555555555556	0.7777777777777777	0.11111111111111116	9
„	0.4827586206896552	0.5172413793103449	-0.03448275862068956	0.034482758620689724	29
feed	0.36363636363636365	0.45454545454545453	-0.2727272727272727	-0.09090909090909088	11
accuse	0.6666666666666666	0.7777777777777778	0.33333333333333326	0.5555555555555556	9
ride	0.4375	0.625	-0.125	0.25	16
tumblr	0.6363636363636364	0.6363636363636364	0.2727272727272727	0.2727272727272727	11
con	0.7272727272727273	0.36363636363636365	0.4545454545454546	-0.2727272727272727	11
300	0.6	0.6	0.19999999999999996	0.19999999999999996	10
fart	0.4	0.1	-0.19999999999999996	-0.8	10
fish	0.47619047619047616	0.3333333333333333	-0.04761904761904767	-0.3333333333333334	21
orgasm	0.36363636363636365	0.2727272727272727	-0.2727272727272727	-0.4545454545454546	11
69	0.5	0.9	0.0	0.8	10
â€	0.8	0.2	0.6000000000000001	-0.6000000000000001	5
master	0.75	0.16666666666666666	0.5	-0.6666666666666667	12
daily	0.7692307692307693	0.46153846153846156	0.5384615384615385	-0.07692307692307687	13
op	0.36363636363636365	0.5454545454545454	-0.2727272727272727	0.09090909090909083	11
match	0.6923076923076923	0.46153846153846156	0.3846153846153846	-0.07692307692307687	13
disease	0.5	0.3333333333333333	0.0	-0.3333333333333334	6
hunt	0.6363636363636364	0.18181818181818182	0.2727272727272727	-0.6363636363636362	11
alien	0.5	0.4	0.0	-0.19999999999999996	10
page	0.8	0.5333333333333333	0.6000000000000001	0.06666666666666665	15
repair	0.75	0.625	0.5	0.25	8
speed	0.5	0.5	0.0	0.0	8
third	0.7857142857142857	0.6428571428571429	0.5714285714285714	0.2857142857142858	14
completely	0.6666666666666666	0.25	0.33333333333333326	-0.5	12
steal	0.52	0.32	0.040000000000000036	-0.35999999999999993	25
milfs	0.5833333333333334	0.6666666666666666	0.16666666666666674	0.33333333333333326	12
flu	1.0	0.0	1.0	-1.0	10
mistake	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	9
females	0.7142857142857143	0.8571428571428571	0.4285714285714286	0.7142857142857142	14
butt	0.625	0.375	0.25	-0.25	16
account	0.7058823529411765	0.47058823529411764	0.41176470588235303	-0.05882352941176472	17
large	0.7142857142857143	0.5714285714285714	0.4285714285714286	0.1428571428571428	14
mommy	0.4166666666666667	0.5	-0.16666666666666657	0.0	12
twin	0.6	0.4	0.19999999999999996	-0.19999999999999996	10
promote	0.5	0.4166666666666667	0.0	-0.16666666666666657	12
reaction	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	9
rights	0.5454545454545454	0.9090909090909091	0.09090909090909083	0.8181818181818181	11
saber	1.0	1.0	1.0	1.0	1
edgy	0.42857142857142855	0.2857142857142857	-0.14285714285714285	-0.4285714285714286	7
ring	0.6	0.26666666666666666	0.19999999999999996	-0.46666666666666673	15
st	0.47058823529411764	0.4117647058823529	-0.05882352941176472	-0.17647058823529416	17
extra	0.7142857142857143	0.38095238095238093	0.4285714285714286	-0.23809523809523814	21
nose	0.5833333333333334	0.25	0.16666666666666674	-0.5	12
dealer	0.7272727272727273	0.6363636363636364	0.4545454545454546	0.2727272727272727	11
available	0.5	0.8	0.0	0.6000000000000001	10
potato	0.7777777777777778	0.4444444444444444	0.5555555555555556	-0.11111111111111116	9
assault	0.5454545454545454	0.7272727272727273	0.09090909090909083	0.4545454545454546	11
gucci	0.75	0.25	0.5	-0.5	4
shower	0.5789473684210527	0.3684210526315789	0.1578947368421053	-0.2631578947368421	19
chill	0.6666666666666666	0.5833333333333334	0.33333333333333326	0.16666666666666674	12
version	0.4	0.3	-0.19999999999999996	-0.39999999999999997	10
stranger	0.5714285714285714	0.14285714285714285	0.1428571428571428	-0.7142857142857144	7
itself	0.6363636363636364	0.5454545454545454	0.2727272727272727	0.09090909090909083	11
40	0.5454545454545454	0.45454545454545453	0.09090909090909083	-0.09090909090909088	22
cream	0.45454545454545453	0.7272727272727273	-0.09090909090909088	0.4545454545454546	11
tap	0.7	0.4	0.3999999999999999	-0.19999999999999996	10
ig	0.5263157894736842	0.5789473684210527	0.05263157894736836	0.1578947368421053	19
sentence	0.38461538461538464	0.6153846153846154	-0.23076923076923078	0.23076923076923084	13
pokã	0.8333333333333334	0.0	0.6666666666666667	-1.0	6
content	0.5	0.5	0.0	0.0	8
shutterstock	0.4	0.4	-0.19999999999999996	-0.19999999999999996	5
least	0.6666666666666666	0.6666666666666666	0.33333333333333326	0.33333333333333326	15
120	0.25	0.375	-0.5	-0.25	8
bat	0.6363636363636364	0.2727272727272727	0.2727272727272727	-0.4545454545454546	11
christian	0.7	0.3	0.3999999999999999	-0.39999999999999997	10
lesson	0.6	0.6	0.19999999999999996	0.19999999999999996	10
shot	0.6666666666666666	0.5833333333333334	0.33333333333333326	0.16666666666666674	12
getty	0.7142857142857143	0.2857142857142857	0.4285714285714286	-0.4285714285714286	7
whale	1.0	0.9	1.0	0.8	10
lick	0.9	0.6	0.8	0.19999999999999996	10
thailand	0.2	0.2	-0.6000000000000001	-0.6000000000000001	10
smoke	0.6666666666666666	0.2222222222222222	0.33333333333333326	-0.5555555555555556	9
cunt	0.42857142857142855	0.5	-0.14285714285714285	0.0	14
pe	0.625	0.625	0.25	0.25	8
bond	0.5	0.25	0.0	-0.5	8
ford	0.6	0.4	0.19999999999999996	-0.19999999999999996	5
mess	0.6	0.2	0.19999999999999996	-0.6000000000000001	10
tear	0.6	0.6	0.19999999999999996	0.19999999999999996	10
ah	0.5882352941176471	0.058823529411764705	0.17647058823529416	-0.8823529411764706	17
danger	0.7	0.6	0.3999999999999999	0.19999999999999996	10
gta	0.6923076923076923	0.07692307692307693	0.3846153846153846	-0.8461538461538463	13
harry	0.42857142857142855	0.2857142857142857	-0.14285714285714285	-0.4285714285714286	7
fugly	0.8888888888888888	0.8888888888888888	0.7777777777777777	0.7777777777777777	9
af	0.42857142857142855	0.2857142857142857	-0.14285714285714285	-0.4285714285714286	14
wars	0.5555555555555556	0.2222222222222222	0.11111111111111116	-0.5555555555555556	9
images	0.7142857142857143	0.14285714285714285	0.4285714285714286	-0.7142857142857144	7
polish	1.0	0.0	1.0	-1.0	5
action	0.3	0.4	-0.39999999999999997	-0.19999999999999996	10
arm	0.4	0.4	-0.19999999999999996	-0.19999999999999996	10
pics	0.5454545454545454	0.7272727272727273	0.09090909090909083	0.4545454545454546	11
russia	0.6666666666666666	0.3333333333333333	0.33333333333333326	-0.3333333333333334	9
asshole	0.4444444444444444	0.4444444444444444	-0.11111111111111116	-0.11111111111111116	9
bus	0.625	0.375	0.25	-0.25	8
istock	0.6666666666666666	0.6666666666666666	0.33333333333333326	0.33333333333333326	3
kg	0.6	0.2	0.19999999999999996	-0.6000000000000001	5
premium	0.125	0.0	-0.75	-1.0	8
zee	1.0	0.0	1.0	-1.0	1
blackjack	0.375	0.0	-0.25	-1.0	8
dx	0.3333333333333333	1.0	-0.3333333333333334	1.0	3
